"...1","year","country_isocode","country_name","id","position","name","title","gender","birthyear","deadyear","party","party_english","party_otherlanguage","whogov_partyid","partyfacts_id","core","minister","leader","classification","portfolio_1","prestige_1","portfolio_2","prestige_2","portfolio_3","prestige_3","portfolio_4","prestige_4","m_finance","m_defense","m_agriculture","m_foreignaffairs","handcoded","degree_text","degreetype_text","occupation_text","politician_text","royal","Previously worked in an IFI","previously central banker","source 1","source 2","source 3","degree","degreetype","occupation","politician","tech_edu","tech_ind","non_civil","NA_reason"
220356,1971,"TGO","Togo",66,"Min. Of Finance, Economic Affairs & Planning","Jean Tevi",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium","Planning & Development","Medium",NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220368,1972,"TGO","Togo",78,"Min. Of Finance & Economy","Jean Tevi",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220383,1973,"TGO","Togo",93,"Min. Of Finance & Economy","Jean Tevi",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220398,1974,"TGO","Togo",108,"Min. Of Finance & Economy","Edem Kodjo",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","16. Unclear content degree","23. Other white-collar job (unknown sector)","1. No prior political experience","No","No","No","https://fr.wikipedia.org/wiki/Office_de_radiodiffusion-t%C3%A9l%C3%A9vision_fran%C3%A7aise",NA,NA,8,16,23,1,0,0,NA,"observed"
220412,1975,"TGO","Togo",122,"Min. Of Finance & Economy","Edem Kodjo",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","16. Unclear content degree","23. Other white-collar job (unknown sector)","1. No prior political experience","No","No","No","https://fr.wikipedia.org/wiki/Office_de_radiodiffusion-t%C3%A9l%C3%A9vision_fran%C3%A7aise",NA,NA,8,16,23,1,0,0,NA,"observed"
220427,1976,"TGO","Togo",137,"Min. Of Finance & Economy","Edem Kodjo",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","16. Unclear content degree","23. Other white-collar job (unknown sector)","1. No prior political experience","No","No","No","https://fr.wikipedia.org/wiki/Office_de_radiodiffusion-t%C3%A9l%C3%A9vision_fran%C3%A7aise",NA,NA,8,16,23,1,0,0,NA,"observed"
220446,1977,"TGO","Togo",156,"Min. Of Finance & Economy","Yao Grunitzky",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","https://legitogo.gouv.tg/be/wp-content/uploads/2017/03/Pages-from-jo_1977-023.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220463,1978,"TGO","Togo",173,"Min. Of Finance & Economy","Yao Grunitzky",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA","https://legitogo.gouv.tg/be/wp-content/uploads/2017/03/Pages-from-jo_1977-023.pdf",NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220481,1979,"TGO","Togo, Republic Of",191,"Min. Of Finance & Economy","Tete Tevi-Benissan",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220500,1980,"TGO","Togo, Republic Of",210,"Min. Of Finance & Economy","Tete Tevi-Benissan",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220518,1981,"TGO","Togo, Republic Of",228,"Min. Of Finance & Economy","Tete Tevi-Benissan",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220538,1982,"TGO","Togo, Republic Of",248,"Min. Of Finance & Economy","Tete Tevi-Benissan",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220556,1983,"TGO","Togo, Republic Of",266,"Min. Of Finance & Economy","Tete Tevi-Benissan",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220579,1984,"TGO","Togo, Republic Of",289,"Min. Of Finance & Economy","Tete Tevi-Benissan",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220599,1985,"TGO","Togo, Republic Of",309,"Min. Of Finance & Economy","Komla Alipui",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220618,1986,"TGO","Togo, Republic Of",328,"Min. Of Finance & Economy","Komla Alipui",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220639,1987,"TGO","Togo, Republic Of",349,"Min. Of Finance & Economy","Komla Alipui",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220660,1988,"TGO","Togo, Republic Of",370,"Min. Of Finance & Economy","Komla Alipui",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220678,1989,"TGO","Togo, Republic Of",388,"Min. Of Finance & Economy","Komla Alipui",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220696,1990,"TGO","Togo, Republic Of",406,"Min. Of Finance & Economy","Komla Alipui",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220718,1991,"TGO","Togo, Republic Of",428,"Min. Of Finance & Economy","Komla Alipui",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220736,1992,"TGO","Togo, Republic Of",446,"Min. Of Economy & Finance","Elias Kwassivi Kpedgo",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220763,1993,"TGO","Togo, Republic Of",473,"Min. Of Economy & Finance","Frank Fianyo",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220784,1994,"TGO","Togo, Republic Of",494,"Min. Of Economy & Finance","Elom Kwami Dadzie",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220807,1995,"TGO","Togo, Republic Of",517,"Min. Of Economy & Finance","Elom Kwami Dadzie",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220829,1996,"TGO","Togo, Republic Of",539,"Min. Of State & Min. Of Econ & Finance","Elom Kwami Dadzie",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220853,1997,"TGO","Togo, Republic Of",563,"Min. Of State & Min. Of Econ & Finance","Barry Moussa Barque",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","16. Unclear content degree","21. Other white-collar job (private sector)","NA","No","No","No","https://archive.wikiwix.com/cache/index2.php?url=https%3A%2F%2Ftogotribune.com%2Fnews%2Frevelation-barry-moussa-barque-au-coeur-dun-scandale-dun-grand-mensonge%2F#federation=archive.wikiwix.com&tab=url","https://fr.wikipedia.org/wiki/Barry_Moussa_Barqu%C3%A9#cite_note-2","https://library.lol/main/BF35471C34A4EAA06451E28D10677B98",10,16,21,NA,0,0,1,"observed"
220882,1998,"TGO","Togo (Togolese Republic)",592,"Min. Of State & Min. Of Econ & Finance","Barry Moussa Barque",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"10. Went to university, unclear which/any degree","16. Unclear content degree","21. Other white-collar job (private sector)","NA","No","No","No","https://archive.wikiwix.com/cache/index2.php?url=https%3A%2F%2Ftogotribune.com%2Fnews%2Frevelation-barry-moussa-barque-au-coeur-dun-scandale-dun-grand-mensonge%2F#federation=archive.wikiwix.com&tab=url","https://fr.wikipedia.org/wiki/Barry_Moussa_Barqu%C3%A9#cite_note-2","https://library.lol/main/BF35471C34A4EAA06451E28D10677B98",10,16,21,NA,0,0,1,"observed"
220912,1999,"TGO","Togo (Togolese Republic)",622,"Min. Of Economy & Finance","Abdoul-Hamid Douroudjaye",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220943,2000,"TGO","Togo (Togolese Republic)",653,"Min. Of Economy & Finance","Abdoul-Hamid Douroudjaye",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
220974,2001,"TGO","Togo",684,"Min. Of Economy & Finance","Takpandja Lalle",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
221005,2002,"TGO","Togo",715,"Min. Of Economy & Finance","Takpandja Lalle",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
221037,2003,"TGO","Togo",747,"Min. Of Economy, Finance & Privatization","Ayawovi Tignokpa",NA,"Female",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium","Planning & Development","Medium",NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
221067,2004,"TGO","Togo",777,"Min. Of Economy, Finance & Privatization","Ayawovi Tignokpa",NA,"Female",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium","Planning & Development","Medium",NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
221125,2005,"TGO","Togo",835,"Min. Of Economy, Finance & Privatization","Payadowa Boukpessi",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium","Planning & Development","Medium",NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","6. Engineering","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://fr.wikipedia.org/wiki/Payadowa_Boukpessi",NA,NA,8,6,22,3,0,0,0,"observed"
221160,2006,"TGO","Togo",870,"Min. Of Economy, Finance & Privatization","Payadowa Boukpessi",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium","Planning & Development","Medium",NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","6. Engineering","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://fr.wikipedia.org/wiki/Payadowa_Boukpessi",NA,NA,8,6,22,3,0,0,0,"observed"
221195,2007,"TGO","Togo",905,"Min. Of Economy, Finance & Privatization","Payadowa Boukpessi",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium","Planning & Development","Medium",NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","6. Engineering","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://fr.wikipedia.org/wiki/Payadowa_Boukpessi",NA,NA,8,6,22,3,0,0,0,"observed"
221210,2008,"TGO","Togo",920,"Min. Of Economy, Finance & Privatization","Payadowa Boukpessi",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium","Planning & Development","Medium",NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","6. Engineering","22. Other white-collar job (public sector)","3. Has previously held a political office (Member of legislature, local/regional government)","No","No","No","https://fr.wikipedia.org/wiki/Payadowa_Boukpessi",NA,NA,8,6,22,3,0,0,0,"observed"
221269,2010,"TGO","Togo",979,"Min. Of Economic Affairs & Finance","Adji Otheth Ayassor",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://fr.wikipedia.org/wiki/Adji_Ot%C3%A8th_Ayassor",NA,NA,9,11,22,1,0,0,0,"observed"
221309,2011,"TGO","Togo",1019,"Min. Of Economic Affairs & Finance","Adji Otheth Ayassor",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://fr.wikipedia.org/wiki/Adji_Ot%C3%A8th_Ayassor",NA,NA,9,11,22,1,0,0,0,"observed"
221349,2012,"TGO","Togo",1059,"Min. Of Economic Affairs & Finance","Adji Otheth Ayassor",NA,"Male",NA,NA,"rpt","Rally of the Togolese People","Rassemblement du Peuple Togolais","TGO-rpt",4131,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://fr.wikipedia.org/wiki/Adji_Ot%C3%A8th_Ayassor",NA,NA,9,11,22,1,0,0,0,"observed"
221389,2013,"TGO","Togo",1099,"Min. Of Economy & Finance","Adji Otheth Ayassor",NA,"Male",NA,NA,"unir","Union for the Republic","Union pour la République","TGO-unir",4129,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://fr.wikipedia.org/wiki/Adji_Ot%C3%A8th_Ayassor",NA,NA,9,11,22,1,0,0,0,"observed"
221426,2014,"TGO","Togo",1136,"Min. Of Economy & Finance","Adji Otheth Ayassor",NA,"Male",NA,NA,"unir","Union for the Republic","Union pour la République","TGO-unir",4129,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://fr.wikipedia.org/wiki/Adji_Ot%C3%A8th_Ayassor",NA,NA,9,11,22,1,0,0,0,"observed"
221465,2015,"TGO","Togo",1175,"Min. Of Economy & Finance","Adji Otheth Ayassor",NA,"Male",NA,NA,"unir","Union for the Republic","Union pour la République","TGO-unir",4129,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://fr.wikipedia.org/wiki/Adji_Ot%C3%A8th_Ayassor",NA,NA,9,11,22,1,0,0,0,"observed"
221506,2016,"TGO","Togo",1216,"Min. Of Economy & Finance","Adji Otheth Ayassor",NA,"Male",NA,NA,"unir","Union for the Republic","Union pour la République","TGO-unir",4129,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"9. Doctoral degree","11. Law","22. Other white-collar job (public sector)","1. No prior political experience","No","No","No","https://fr.wikipedia.org/wiki/Adji_Ot%C3%A8th_Ayassor",NA,NA,9,11,22,1,0,0,0,"observed"
221546,2017,"TGO","Togo",1256,"Min. Of Environment & Forest Resources","Andre Johnson",NA,"Male",NA,NA,"ufc","Union of Forces of Change","Union des Forces du Changement","TGO-ufc",4130,1,1,0,"Minister (Full Rank)","Environment","Medium",NA,NA,NA,NA,NA,NA,1,0,0,0,1,"NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"occupation_missing"
221574,2018,"TGO","Togo",1284,"Min. Of Economy & Finance","Sani Yaya",NA,"Male",NA,NA,"independent","independent","independent","TGO-independent",3523,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","8. Work in NGO or other non-profit organization","1. No prior political experience","No","Yes","Yes","https://en.wikipedia.org/wiki/Sani_Yaya",NA,NA,8,12,8,1,1,0,1,"observed"
221605,2019,"TGO","Togo",1315,"Min. Of Economy and Finance","Sani Yaya",NA,"Male",NA,NA,"independent","independent","independent","TGO-independent",3523,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","8. Work in NGO or other non-profit organization","1. No prior political experience","No","Yes","Yes","https://en.wikipedia.org/wiki/Sani_Yaya",NA,NA,8,12,8,1,1,0,1,"observed"
221629,2020,"TGO","Togo",1339,"Min. Of Budget, Ministry of Economy and Finance","Sani Yaya",NA,"Male",NA,NA,"independent","independent","independent","TGO-independent",3523,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","8. Work in NGO or other non-profit organization","1. No prior political experience","No","Yes","Yes","https://en.wikipedia.org/wiki/Sani_Yaya",NA,NA,8,12,8,1,1,0,1,"observed"
221663,2021,"TGO","Togo",1373,"Min. Of Economy and Finance","Sani Yaya",NA,"Male",NA,NA,"independent","independent","independent","TGO-independent",3523,1,1,0,"Minister (Full Rank)","Finance, Budget & Treasury","High","General Economic Affairs","Medium",NA,NA,NA,NA,1,0,0,0,1,"8. Masterâ€™s degree","12. Economics/Business/Management","8. Work in NGO or other non-profit organization","1. No prior political experience","No","Yes","Yes","https://en.wikipedia.org/wiki/Sani_Yaya",NA,NA,8,12,8,1,1,0,1,"observed"
